Sexo;Edad;Tipo_Persona;Calidad_Juridica
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;65;FISICA;VICTIMA
Masculino;21;FISICA;VICTIMA Y DENUNCIANTE
Masculino;49;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA Y DENUNCIANTE
Masculino;34;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;32;FISICA;VICTIMA Y DENUNCIANTE
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;27;FISICA;OFENDIDO
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
Masculino;66;FISICA;VICTIMA Y DENUNCIANTE
Masculino;16;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;55;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Masculino;57;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Masculino;65;FISICA;CADAVER
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;61;FISICA;CADAVER
Masculino;32;FISICA;VICTIMA Y DENUNCIANTE
Femenino;53;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;81;FISICA;VICTIMA
Femenino;41;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;44;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
Femenino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;AGRAVIADO
NA;0;MORAL;OFENDIDO
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
Masculino;65;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;44;FISICA;OFENDIDO
Masculino;68;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;17;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;NA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;49;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;59;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;60;FISICA;CADAVER
NA;0;MORAL;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;52;FISICA;OFENDIDO
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA
Masculino;32;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;70;FISICA;VICTIMA Y DENUNCIANTE
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;24;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;59;FISICA;OFENDIDO
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;74;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
Masculino;41;FISICA;VICTIMA
Masculino;57;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
Masculino;51;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;69;FISICA;VICTIMA
Masculino;37;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;35;FISICA;CADAVER
Femenino;15;FISICA;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;66;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;65;FISICA;CADAVER
NA;0;MORAL;VICTIMA
Masculino;43;FISICA;VICTIMA Y DENUNCIANTE
Femenino;19;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
NA;0;FISICA;AGRAVIADO
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
NA;0;NA;VICTIMA
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;38;FISICA;VICTIMA Y DENUNCIANTE
Femenino;65;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;56;FISICA;OFENDIDO
Masculino;19;FISICA;VICTIMA Y DENUNCIANTE
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;66;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
Femenino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;57;FISICA;VICTIMA Y DENUNCIANTE
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;48;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
NA;0;FISICA;AGRAVIADO
Masculino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;34;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;47;FISICA;OFENDIDO
Femenino;56;FISICA;LESIONADO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Femenino;61;FISICA;VICTIMA Y DENUNCIANTE
Femenino;64;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Femenino;32;FISICA;VICTIMA Y DENUNCIANTE
Masculino;8;FISICA;VICTIMA
Masculino;73;FISICA;VICTIMA Y DENUNCIANTE
Femenino;59;FISICA;VICTIMA Y DENUNCIANTE
Femenino;26;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;9;FISICA;VICTIMA
Femenino;48;FISICA;VICTIMA Y DENUNCIANTE
Femenino;13;FISICA;VICTIMA
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
Femenino;13;FISICA;VICTIMA
Femenino;49;FISICA;VICTIMA Y DENUNCIANTE
Femenino;26;FISICA;VICTIMA Y DENUNCIANTE
Masculino;57;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Femenino;58;FISICA;VICTIMA Y DENUNCIANTE
Femenino;55;FISICA;VICTIMA Y DENUNCIANTE
Femenino;16;FISICA;VICTIMA
Femenino;20;FISICA;VICTIMA
Femenino;12;FISICA;VICTIMA
Femenino;6;FISICA;VICTIMA
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;NA;AGRAVIADO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;59;FISICA;VICTIMA Y DENUNCIANTE
Femenino;39;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Femenino;0;FISICA;OFENDIDO
Masculino;42;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;52;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;VICTIMA Y DENUNCIANTE
Femenino;32;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;24;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;60;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;20;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;50;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;82;FISICA;VICTIMA
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA
NA;0;MORAL;VICTIMA
Masculino;22;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;22;FISICA;VICTIMA
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
Masculino;76;FISICA;VICTIMA
Masculino;80;FISICA;VICTIMA
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;13;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;81;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;57;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Femenino;60;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;53;FISICA;VICTIMA Y DENUNCIANTE
Femenino;55;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Femenino;61;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Masculino;56;FISICA;OFENDIDO
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
Femenino;58;FISICA;OFENDIDO
Masculino;24;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Femenino;57;FISICA;VICTIMA Y DENUNCIANTE
Masculino;34;FISICA;OFENDIDO
Femenino;48;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;41;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;68;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
Femenino;55;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;6;FISICA;VICTIMA
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;67;FISICA;VICTIMA Y DENUNCIANTE
Femenino;15;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;25;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;OFENDIDO
Femenino;72;FISICA;VICTIMA Y DENUNCIANTE
Femenino;10;FISICA;VICTIMA
Masculino;60;FISICA;VICTIMA Y DENUNCIANTE
Masculino;53;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;39;FISICA;VICTIMA Y DENUNCIANTE
Femenino;10;FISICA;VICTIMA
NA;0;MORAL;AGRAVIADO
Masculino;20;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;60;FISICA;VICTIMA Y DENUNCIANTE
Femenino;15;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
NA;0;MORAL;VICTIMA
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;29;FISICA;VICTIMA Y DENUNCIANTE
Femenino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;78;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;50;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;69;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;29;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;OFENDIDO
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
Masculino;57;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;50;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;31;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;71;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Femenino;77;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;43;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
Masculino;60;FISICA;VICTIMA Y DENUNCIANTE
Femenino;53;FISICA;VICTIMA Y DENUNCIANTE
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;59;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;67;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Femenino;13;FISICA;VICTIMA
Masculino;3;FISICA;VICTIMA
Femenino;21;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO Y DENUNCIANTE
Femenino;34;FISICA;VICTIMA Y DENUNCIANTE
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;38;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;60;FISICA;OFENDIDO
Femenino;61;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;74;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;AGRAVIADO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;AGRAVIADO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;57;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;6;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;29;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;OFENDIDO
Masculino;33;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;57;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;OFENDIDO
NA;0;MORAL;VICTIMA
Masculino;35;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;76;FISICA;VICTIMA Y DENUNCIANTE
Femenino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Femenino;53;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Masculino;0;FISICA;OFENDIDO
NA;0;MORAL;AGRAVIADO
Masculino;0;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;15;FISICA;VICTIMA
Masculino;61;FISICA;VICTIMA Y DENUNCIANTE
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
Femenino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Femenino;24;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;45;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
Femenino;0;FISICA;VICTIMA
NA;0;MORAL;OFENDIDO
Femenino;47;FISICA;OFENDIDO
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;19;FISICA;VICTIMA
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
Femenino;63;FISICA;VICTIMA Y DENUNCIANTE
Femenino;78;FISICA;VICTIMA
Masculino;28;FISICA;OFENDIDO
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
Masculino;56;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;OFENDIDO
NA;0;MORAL;AGRAVIADO
Femenino;19;FISICA;VICTIMA Y DENUNCIANTE
Femenino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;57;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA
Masculino;38;FISICA;OFENDIDO
Femenino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
NA;0;MORAL;OFENDIDO
Masculino;41;FISICA;VICTIMA Y DENUNCIANTE
Femenino;0;FISICA;VICTIMA
Masculino;48;FISICA;VICTIMA Y DENUNCIANTE
Masculino;52;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Masculino;46;FISICA;VICTIMA Y DENUNCIANTE
Masculino;30;FISICA;VICTIMA Y DENUNCIANTE
Femenino;42;FISICA;VICTIMA Y DENUNCIANTE
Femenino;62;FISICA;VICTIMA Y DENUNCIANTE
Masculino;46;FISICA;OFENDIDO Y DENUNCIANTE
NA;0;MORAL;AGRAVIADO
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;51;FISICA;VICTIMA Y DENUNCIANTE
Masculino;60;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;40;FISICA;VICTIMA Y DENUNCIANTE
Masculino;61;FISICA;VICTIMA Y DENUNCIANTE
Masculino;49;FISICA;OFENDIDO
Masculino;55;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;OFENDIDO
Masculino;22;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;54;FISICA;VICTIMA Y DENUNCIANTE
Masculino;27;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;39;FISICA;VICTIMA Y DENUNCIANTE
Masculino;45;FISICA;OFENDIDO
Masculino;55;FISICA;OFENDIDO
Masculino;28;FISICA;VICTIMA Y DENUNCIANTE
Masculino;43;FISICA;VICTIMA Y DENUNCIANTE
Masculino;38;FISICA;OFENDIDO
NA;0;MORAL;OFENDIDO
Masculino;14;FISICA;VICTIMA
Femenino;61;FISICA;VICTIMA Y DENUNCIANTE
Masculino;73;FISICA;VICTIMA Y DENUNCIANTE
Masculino;62;FISICA;VICTIMA Y DENUNCIANTE
Femenino;61;FISICA;OFENDIDO
Femenino;49;FISICA;OFENDIDO
Masculino;50;FISICA;OFENDIDO Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Masculino;79;FISICA;VICTIMA Y DENUNCIANTE
Masculino;26;FISICA;OFENDIDO
Femenino;39;FISICA;OFENDIDO
Masculino;65;FISICA;OFENDIDO
Femenino;76;FISICA;VICTIMA Y DENUNCIANTE
Masculino;23;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Femenino;40;FISICA;VICTIMA Y DENUNCIANTE
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;30;FISICA;VICTIMA Y DENUNCIANTE
Masculino;0;FISICA;VICTIMA Y DENUNCIANTE
Femenino;37;FISICA;VICTIMA Y DENUNCIANTE
Masculino;36;FISICA;VICTIMA Y DENUNCIANTE
Femenino;31;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
Masculino;0;FISICA;OFENDIDO
Masculino;33;FISICA;VICTIMA Y DENUNCIANTE
Femenino;39;FISICA;VICTIMA Y DENUNCIANTE
NA;0;MORAL;VICTIMA
